gender,age-band,imd-band,high-education,region,prev-attempts,studied-credits,disability,avg-score
1,0,7,0,9,-0.2819992696138434,-0.4911365027632627,0,0.4122442729530527
1,0,5,0,8,-0.2819992696138434,-0.4911365027632627,0,0.7094934999310624
1,0,4,2,8,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
0,0,9,0,1,-0.2819992696138434,0.9686127000313237,0,0.7927232833570219
0,0,1,2,3,-0.2819992696138434,0.2387380986340305,0,-1.5720594549761808
1,0,0,0,5,-0.2819992696138434,2.0634246021272635,0,0.5039668916597377
0,0,7,2,7,-0.2819992696138434,-0.4911365027632627,0,-0.2724669621326494
1,0,9,2,8,-0.2819992696138434,-0.4911365027632627,0,0.8572373748334825
0,1,5,2,7,-0.2819992696138434,0.2387380986340305,0,0.7264477149980355
0,1,1,0,6,-0.2819992696138434,-0.4911365027632627,0,0.007104585903076604
1,1,8,0,7,-0.2819992696138434,-0.4911365027632627,0,-0.07815089596685221
1,0,7,0,0,2.143882932930318,-0.4911365027632627,0,-1.5720594549761808
1,0,3,0,3,-0.2819992696138434,-1.2210111041605558,0,0.6804291310787408
0,0,4,1,9,-0.2819992696138434,0.9686127000313237,0,0.6600840728821157
0,0,0,0,10,-0.2819992696138434,2.4283619028259102,0,0.7886131706311282
1,1,7,2,11,-0.2819992696138434,-0.4911365027632627,0,-0.060712274655459225
0,0,0,2,5,2.143882932930318,-0.4911365027632627,0,1.334377430255976
0,0,6,2,3,-0.2819992696138434,-1.2210111041605558,0,0.7401725560710213
0,1,0,1,3,-0.2819992696138434,0.9686127000313237,0,-1.5429950861238593
1,0,6,2,8,2.143882932930318,-0.4911365027632627,0,-1.5720594549761808
0,0,9,0,8,-0.2819992696138434,-0.4911365027632627,1,-0.3200558735559767
0,0,6,2,0,-0.2819992696138434,0.2387380986340305,0,-1.5720594549761808
0,0,5,2,12,-0.2819992696138434,0.2387380986340305,0,0.7987626327931008
1,0,9,0,8,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
1,0,9,0,9,-0.2819992696138434,0.9686127000313237,0,0.774888329848786
1,0,6,0,5,-0.2819992696138434,-0.4911365027632627,0,0.726667899681012
0,0,8,0,9,-0.2819992696138434,-0.4911365027632627,1,0.44791418026016827
1,1,2,2,9,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,0,0,2,11,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,1,4,1,0,-0.2819992696138434,-0.4911365027632627,0,0.46244636468632905
1,1,5,0,8,2.143882932930318,-0.4911365027632627,0,-1.5720594549761808
1,0,2,2,4,-0.2819992696138434,-0.4911365027632627,0,0.22993141386775648
1,0,0,1,3,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,1,10,4,4,-0.2819992696138434,-0.4911365027632627,0,0.869347528618831
0,0,3,0,6,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
0,1,9,2,10,-0.2819992696138434,0.9686127000313237,0,0.026480831901505488
0,0,7,2,10,2.143882932930318,1.6984873014286168,0,0.9371643891773669
0,0,2,0,11,-0.2819992696138434,-0.4911365027632627,1,1.1018624794374037
0,1,4,1,0,-0.2819992696138434,-0.4911365027632627,0,0.5980800860940442
1,0,8,0,6,-0.2819992696138434,0.2387380986340305,0,-1.5720594549761808
1,0,9,0,0,-0.2819992696138434,-1.2210111041605558,0,0.6981906897895324
0,0,0,2,4,-0.2819992696138434,-0.4911365027632627,0,0.8746319592664087
0,0,2,2,6,-0.2819992696138434,-0.12619920206461607,0,-1.5720594549761808
0,1,4,2,0,-0.2819992696138434,-0.4911365027632627,0,0.9010541127949414
1,0,3,2,4,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
1,0,7,0,4,-0.2819992696138434,-0.4911365027632627,0,0.7143375615033305
0,1,2,2,3,-0.2819992696138434,3.1582365042232032,0,-0.3804203320309965
1,0,3,2,2,-0.2819992696138434,-0.4911365027632627,0,0.46002433404551674
0,0,3,2,12,-0.2819992696138434,-0.4911365027632627,0,0.15363744563041237
1,0,3,0,11,-0.2819992696138434,-0.4911365027632627,0,0.9734948502427688
0,0,2,0,3,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
0,0,1,0,2,-0.2819992696138434,-0.4911365027632627,0,0.6691263209372108
1,0,7,0,0,-0.2819992696138434,0.2387380986340305,0,0.9565406351757958
1,0,5,2,12,-0.2819992696138434,-0.4911365027632627,0,0.6707410082248482
1,0,10,2,4,-0.2819992696138434,-0.4911365027632627,0,1.109128571650484
1,0,7,2,5,-0.2819992696138434,-0.4911365027632627,0,0.9371643891773669
1,0,5,0,11,-0.2819992696138434,0.2387380986340305,0,-0.9907720779297495
0,0,0,2,1,-0.2819992696138434,3.1582365042232032,0,-1.5720594549761808
0,0,9,0,2,-0.2819992696138434,-0.4911365027632627,0,0.1078610646880058
1,0,7,0,6,-0.2819992696138434,-0.4911365027632627,0,1.0229734783913782
1,0,7,0,8,-0.2819992696138434,1.6984873014286168,0,0.15436405485172036
1,0,5,2,11,-0.2819992696138434,0.2387380986340305,0,0.7506680225687324
1,0,3,2,10,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,0,0,0,3,-0.2819992696138434,-0.4911365027632627,0,0.6949613155049016
0,1,2,2,1,-0.2819992696138434,-1.2210111041605558,0,-1.5720594549761808
0,0,0,0,10,2.143882932930318,-0.4911365027632627,1,0.6077682089479369
1,1,9,2,9,-0.2819992696138434,-0.4911365027632627,0,0.8402831597665095
1,0,2,0,7,-0.2819992696138434,0.2387380986340305,1,-1.5720594549761808
0,0,8,2,0,-0.2819992696138434,-0.4911365027632627,0,0.38687900567029315
0,0,5,1,3,-0.2819992696138434,-0.4911365027632627,0,0.37525325812936433
1,0,3,1,6,-0.2819992696138434,-0.4911365027632627,0,-0.1866578729186382
1,0,2,0,10,-0.2819992696138434,-0.4911365027632627,0,1.0824862334389747
0,0,5,0,6,-0.2819992696138434,-0.4911365027632627,0,0.6326805251901106
0,0,0,0,10,-0.2819992696138434,-0.12619920206461607,0,-1.5720594549761808
1,0,7,0,1,-0.2819992696138434,-0.4911365027632627,0,0.2776800197563865
1,1,7,0,6,-0.2819992696138434,0.9686127000313237,0,0.702227407717982
0,0,8,2,8,-0.2819992696138434,-0.4911365027632627,0,0.6764658079477357
1,0,1,0,6,-0.2819992696138434,-1.2210111041605558,0,-0.060712274655459225
1,0,10,1,4,-0.2819992696138434,-1.2210111041605558,0,-1.5720594549761808
1,0,10,2,4,-0.2819992696138434,0.2387380986340305,0,0.4769785491124898
0,1,7,2,3,-0.2819992696138434,0.9686127000313237,0,0.38687900567029315
1,0,4,0,11,-0.2819992696138434,-0.4911365027632627,1,0.8278270016454224
1,0,8,2,7,-0.2819992696138434,-0.4911365027632627,0,0.8766136208319114
1,1,2,2,3,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,1,3,1,6,-0.2819992696138434,-0.4911365027632627,0,0.7361358381425717
0,0,0,2,5,-0.2819992696138434,-0.4911365027632627,0,0.7187412537096456
1,0,0,2,9,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
0,0,7,1,2,-0.2819992696138434,-0.4911365027632627,0,0.6949613155049016
1,0,8,0,11,-0.2819992696138434,-0.4911365027632627,0,0.7240256843572231
1,0,4,0,8,-0.2819992696138434,0.9686127000313237,1,-1.5720594549761808
0,0,3,2,3,-0.2819992696138434,2.4283619028259102,0,1.2011657397797169
1,0,2,0,5,-0.2819992696138434,0.2387380986340305,0,0.3025923359985604
1,1,4,0,11,-0.2819992696138434,-0.8560738034619093,0,-0.3804203320309965
1,1,6,0,7,-0.2819992696138434,-0.4911365027632627,0,1.1188166945043767
1,1,5,0,5,2.143882932930318,-0.4911365027632627,0,0.05554520075382706
1,0,3,1,6,-0.2819992696138434,-0.4911365027632627,0,0.6901172539326336
0,0,5,2,4,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
0,0,1,0,12,-0.2819992696138434,-0.4911365027632627,0,0.5108869795370795
0,0,6,2,8,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
1,0,8,0,1,-0.2819992696138434,-0.4911365027632627,0,0.6416766393725266
0,0,8,2,8,-0.2819992696138434,-0.4911365027632627,0,0.8766136208319114
0,1,2,2,11,-0.2819992696138434,0.2387380986340305,0,0.4939327641794629
0,0,5,2,6,-0.2819992696138434,2.4283619028259102,0,0.9093110357907732
1,1,1,1,3,-0.2819992696138434,0.9686127000313237,0,0.8039526987011075
1,0,0,2,11,2.143882932930318,0.9686127000313237,0,0.26141781336089037
0,0,0,2,10,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
0,1,6,2,6,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,0,1,0,0,-0.2819992696138434,1.6984873014286168,0,-0.40948470088331806
0,0,6,2,8,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
1,2,8,1,6,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,1,0,0,5,-0.2819992696138434,-0.4911365027632627,0,1.0146693728804388
0,0,0,0,1,-0.2819992696138434,1.3335500007299703,0,0.5496394712432937
1,1,7,0,2,-0.2819992696138434,0.2387380986340305,0,-1.5720594549761808
1,1,9,2,8,-0.2819992696138434,-0.4911365027632627,0,0.8596594057649384
1,0,0,2,9,-0.2819992696138434,0.2387380986340305,0,0.17180267616311334
1,0,5,1,6,-0.2819992696138434,-0.4911365027632627,0,0.7639891915291653
0,0,6,0,6,-0.2819992696138434,-0.4911365027632627,0,0.9327606969710518
1,0,7,1,9,2.143882932930318,-0.4911365027632627,0,0.26626187493315845
0,0,6,0,5,-0.2819992696138434,-0.4911365027632627,0,0.697383346145714
1,0,4,0,5,-0.2819992696138434,-0.4911365027632627,0,0.741464305668616
0,0,9,2,6,-0.2819992696138434,-0.4911365027632627,0,0.36798716591628394
1,1,5,2,9,-0.2819992696138434,-0.4911365027632627,0,0.538013723702365
0,0,3,2,0,-0.2819992696138434,0.2387380986340305,0,0.8564300314803076
1,0,3,2,11,-0.2819992696138434,0.9686127000313237,0,0.9856050040281173
0,0,4,2,1,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
0,0,2,2,3,-0.2819992696138434,-0.4911365027632627,1,-0.09392869611792844
0,0,7,0,6,-0.2819992696138434,0.9686127000313237,0,0.36362751058843557
0,0,4,0,7,-0.2819992696138434,-0.4911365027632627,0,0.5641716556694546
1,0,5,1,2,-0.2819992696138434,-1.2210111041605558,0,-0.8842027253743558
0,1,3,0,1,-0.2819992696138434,-0.4911365027632627,1,-0.45308125416180045
1,0,8,2,8,-0.2819992696138434,-0.4911365027632627,0,0.6223003933740977
1,1,1,2,6,-0.2819992696138434,-0.4911365027632627,0,0.7724662992079736
1,0,4,0,12,-0.2819992696138434,0.2387380986340305,0,0.4333819958340075
0,0,1,0,4,-0.2819992696138434,-0.4911365027632627,0,1.2313310314656343
1,0,8,2,0,-0.2819992696138434,-1.2210111041605558,0,-0.2318691134847577
0,0,3,2,5,-0.2819992696138434,-0.4911365027632627,0,0.6804291310787408
1,0,1,0,3,-0.2819992696138434,-0.4911365027632627,0,0.7966866064880271
0,1,9,0,7,-0.2819992696138434,-0.4911365027632627,0,1.2049088782277455
1,0,6,1,12,2.143882932930318,-0.4911365027632627,0,0.1185180000307383
1,0,6,2,6,-0.2819992696138434,-0.4911365027632627,1,0.25657375207926575
0,0,1,0,3,2.143882932930318,-0.4911365027632627,0,0.7143375615033305
1,1,9,2,2,2.143882932930318,-0.4911365027632627,0,0.3877094162504514
0,1,6,0,7,-0.2819992696138434,2.4283619028259102,0,-0.7727893115373378
0,0,10,2,2,-0.2819992696138434,-0.4911365027632627,0,0.5554523450137582
0,0,1,2,11,-0.2819992696138434,-0.4911365027632627,0,0.7213834690334344
1,0,8,0,5,-0.2819992696138434,-0.4911365027632627,0,1.230576112967777
1,0,4,0,10,2.143882932930318,0.9686127000313237,0,1.21811995484669
1,0,0,2,9,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
0,0,6,2,9,-0.2819992696138434,0.2387380986340305,0,-1.5429950861238593
1,0,7,0,9,-0.2819992696138434,2.4283619028259102,0,0.546997255919505
0,0,5,0,5,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
0,0,5,0,6,-0.2819992696138434,0.9686127000313237,1,0.5302632252448649
0,0,7,2,11,-0.2819992696138434,0.2387380986340305,0,-1.5720594549761808
1,0,7,2,11,-0.2819992696138434,-0.4911365027632627,1,0.9202101741103937
1,0,1,0,3,-0.2819992696138434,-1.2210111041605558,0,0.5754744658109846
1,0,5,0,6,-0.2819992696138434,0.2387380986340305,0,-1.5720594549761808
1,2,8,1,12,-0.2819992696138434,-0.4911365027632627,0,1.0340456188788678
0,0,2,2,9,-0.2819992696138434,-0.4911365027632627,0,0.4430701186879002
1,0,0,2,4,-0.2819992696138434,-0.4911365027632627,0,0.6029241473756688
1,0,1,2,5,-0.2819992696138434,-0.4911365027632627,1,0.7028879614762684
0,0,8,2,0,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,0,0,2,11,-0.2819992696138434,-0.4911365027632627,0,-0.7291927582588553
1,0,10,1,4,-0.2819992696138434,-1.2210111041605558,0,-1.5720594549761808
1,0,3,2,2,-0.2819992696138434,-1.2210111041605558,0,0.6562088237986874
0,0,1,0,3,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
1,1,0,2,6,-0.2819992696138434,0.9686127000313237,0,0.7627781760634375
1,0,8,0,7,-0.2819992696138434,-1.2210111041605558,0,0.6949613155049016
1,0,9,0,6,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,0,5,1,6,-0.2819992696138434,-0.4911365027632627,0,0.9856050040281173
1,0,7,0,11,-0.2819992696138434,-0.4911365027632627,1,-1.5720594549761808
1,1,6,2,8,-0.2819992696138434,0.2387380986340305,0,-1.5720594549761808
0,0,7,0,0,-0.2819992696138434,-0.4911365027632627,0,0.7530900532095448
0,0,5,2,4,-0.2819992696138434,-0.4911365027632627,0,0.5011988563925434
1,0,4,0,11,-0.2819992696138434,-1.2210111041605558,1,-0.40948470088331806
1,0,5,2,7,-0.2819992696138434,-0.4911365027632627,0,-0.11884101236010236
1,0,6,1,9,-0.2819992696138434,-0.4911365027632627,0,0.6908092628947538
1,0,0,0,4,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,0,4,0,4,2.143882932930318,0.9686127000313237,1,0.7700442682765178
1,1,6,2,11,-0.2819992696138434,-1.2210111041605558,0,0.9307056406081049
1,0,7,0,5,-0.2819992696138434,-0.4911365027632627,0,0.34941826356167355
0,0,9,0,8,4.569765135474479,-0.4911365027632627,0,-1.5720594549761808
1,1,1,2,2,-0.2819992696138434,-0.4911365027632627,0,0.99529312688201
1,0,6,1,10,2.143882932930318,3.1582365042232032,0,0.3646843968342087
1,1,7,0,5,-0.2819992696138434,-0.4911365027632627,0,0.9880270346689296
1,0,5,2,1,-0.2819992696138434,-0.4911365027632627,0,0.7458239609964644
1,0,6,0,5,-0.2819992696138434,-0.4911365027632627,0,0.4915107335386506
0,0,0,0,1,-0.2819992696138434,-0.4911365027632627,0,0.16695861459084524
0,0,3,0,10,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
0,1,7,2,1,-0.2819992696138434,1.6984873014286168,0,-1.5720594549761808
0,1,7,0,3,2.143882932930318,-0.4911365027632627,0,-1.5720594549761808
0,0,9,0,0,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,0,5,2,9,-0.2819992696138434,-0.4911365027632627,0,0.18149079901700602
0,0,2,0,5,-0.2819992696138434,-0.4911365027632627,0,0.31712452042472117
0,1,6,1,0,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,0,2,0,11,-0.2819992696138434,0.9686127000313237,0,1.1381929405028055
1,0,2,2,3,-0.2819992696138434,0.2387380986340305,0,-0.14063928899934355
1,0,6,2,9,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,0,7,0,11,-0.2819992696138434,-0.4911365027632627,0,0.8635346548483667
1,0,6,2,9,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
1,0,6,1,8,-0.2819992696138434,-0.4911365027632627,0,0.015911970606349864
0,0,3,2,12,-0.2819992696138434,-1.2210111041605558,0,0.9892380501346575
1,0,0,0,5,-0.2819992696138434,-0.4911365027632627,0,0.29451890014166154
1,1,1,0,0,-0.2819992696138434,-0.4911365027632627,0,0.37940531073951217
0,0,7,0,8,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
0,1,2,1,0,-0.2819992696138434,1.6984873014286168,0,-1.5720594549761808
0,1,7,1,10,-0.2819992696138434,-0.4911365027632627,0,0.7589029269800092
0,1,6,0,4,2.143882932930318,0.9686127000313237,0,-1.5720594549761808
0,0,4,0,7,-0.2819992696138434,-0.4911365027632627,0,0.08642609265941872
0,0,3,0,9,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
1,0,6,2,0,-0.2819992696138434,-1.2210111041605558,0,-1.5720594549761808
1,0,1,0,0,-0.2819992696138434,-0.4911365027632627,1,0.9904490656003854
1,0,5,2,1,-0.2819992696138434,0.9686127000313237,0,-0.40948470088331806
0,0,8,0,9,-0.2819992696138434,-0.4911365027632627,0,0.8184848831272683
1,1,3,2,2,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
0,0,5,2,7,-0.2819992696138434,-0.4911365027632627,0,0.6804291310787408
0,1,8,1,8,-0.2819992696138434,0.9686127000313237,0,-0.10721526481917378
1,1,4,2,7,-0.2819992696138434,-0.4911365027632627,0,0.6392546084410707
1,0,10,2,2,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
0,0,0,2,9,-0.2819992696138434,0.9686127000313237,0,-0.13337319678626317
0,0,6,2,1,-0.2819992696138434,2.4283619028259102,0,-1.5720594549761808
0,0,4,0,6,2.143882932930318,2.4283619028259102,0,0.6426454515707228
0,0,6,2,8,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
0,1,8,2,1,-0.2819992696138434,-1.2210111041605558,0,0.6077682089479369
0,0,3,0,10,-0.2819992696138434,-0.4911365027632627,0,0.36556513527547163
0,0,0,2,5,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,0,7,2,8,-0.2819992696138434,0.2387380986340305,0,-0.8163858648158201
1,0,7,2,3,-0.2819992696138434,-0.4911365027632627,1,-0.4385490697356397
0,1,4,0,5,2.143882932930318,0.9686127000313237,0,1.21811995484669
1,0,1,0,5,-0.2819992696138434,0.9686127000313237,0,1.0146693728804388
1,0,7,0,0,-0.2819992696138434,0.2387380986340305,0,0.12613009657955707
1,0,3,0,3,-0.2819992696138434,0.9686127000313237,0,0.37525325812936433
1,0,0,0,4,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
1,0,9,0,6,-0.2819992696138434,0.2387380986340305,0,1.041311711091948
1,0,2,0,12,-0.2819992696138434,-0.4911365027632627,0,0.7111081872186997
1,1,0,2,12,-0.2819992696138434,-0.4911365027632627,0,0.6193939564888657
1,1,7,2,1,-0.2819992696138434,-0.4911365027632627,0,0.6876952232918212
0,0,5,0,0,2.143882932930318,-0.4911365027632627,0,1.0146693728804388
1,0,0,0,3,4.569765135474479,2.4283619028259102,0,-0.2932272254740318
1,0,4,0,1,2.143882932930318,0.9686127000313237,0,0.7240256843572231
1,0,10,2,4,-0.2819992696138434,-0.4911365027632627,0,0.8620814364057506
1,0,1,2,1,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,1,4,1,6,-0.2819992696138434,-0.4911365027632627,0,1.0509998339458408
0,0,6,2,5,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
0,0,5,1,0,-0.2819992696138434,-0.4911365027632627,0,0.7636589145047004
0,0,3,0,3,-0.2819992696138434,-0.4911365027632627,1,0.38687900567029315
0,0,2,0,9,-0.2819992696138434,-0.4911365027632627,0,0.6289059318288917
0,1,1,2,12,-0.2819992696138434,-0.4911365027632627,0,0.2124927925563635
1,0,4,0,11,-0.2819992696138434,-0.4911365027632627,0,0.26729988823101725
0,0,4,2,4,-0.2819992696138434,-0.4911365027632627,0,0.7879672958323307
1,1,7,2,6,-0.2819992696138434,-0.4911365027632627,0,1.2794780668359638
1,0,1,0,3,-0.2819992696138434,-0.4911365027632627,0,1.1817894937812878
1,0,10,0,4,-0.2819992696138434,-0.4911365027632627,0,0.6036161563377891
0,0,6,0,10,-0.2819992696138434,0.9686127000313237,0,0.24930765986618536
1,0,6,0,12,-0.2819992696138434,0.2387380986340305,0,0.8378611291256972
1,0,2,2,5,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
0,0,0,2,12,-0.2819992696138434,2.4283619028259102,0,-1.5720594549761808
1,0,9,0,9,-0.2819992696138434,6.442672210511023,0,-0.15274944278469205
0,0,1,1,1,-0.2819992696138434,-0.4911365027632627,0,0.7879672958323307
0,1,5,0,9,-0.2819992696138434,0.2387380986340305,0,0.3897854425555251
1,0,6,0,9,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
0,1,5,0,1,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
1,0,2,0,5,-0.2819992696138434,0.2387380986340305,0,-1.2523513976006437
1,0,9,0,2,-0.2819992696138434,1.6984873014286168,0,0.8112187909141879
0,0,3,2,7,-0.2819992696138434,0.2387380986340305,0,-1.5720594549761808
1,0,0,0,12,-0.2819992696138434,0.9686127000313237,0,0.5641716556694546
1,0,7,2,7,-0.2819992696138434,-0.4911365027632627,0,0.3461888892770428
0,0,6,0,7,-0.2819992696138434,2.4283619028259102,0,-1.5720594549761808
1,0,6,0,11,-0.2819992696138434,-0.4911365027632627,0,0.5670780925546866
0,0,4,0,8,2.143882932930318,0.9686127000313237,0,0.4275691220635431
0,0,2,0,3,2.143882932930318,-0.4911365027632627,0,0.869347528618831
0,0,2,1,6,-0.2819992696138434,0.2387380986340305,0,0.5670780925546866
0,1,5,2,6,-0.2819992696138434,-0.4911365027632627,0,0.8614208826474642
1,0,9,2,8,-0.2819992696138434,1.6984873014286168,0,-1.5720594549761808
1,1,8,1,4,-0.2819992696138434,-1.2210111041605558,0,0.8112187909141879
0,0,1,0,11,-0.2819992696138434,0.2387380986340305,0,1.0049812500265463
0,0,1,2,5,-0.2819992696138434,2.4283619028259102,1,-1.5720594549761808
1,0,0,2,11,-0.2819992696138434,-0.4911365027632627,0,0.6271444549463658
1,0,2,3,5,-0.2819992696138434,0.2387380986340305,0,-1.5720594549761808
1,0,1,2,1,-0.2819992696138434,-0.4911365027632627,0,0.6223003933740977
1,0,4,0,10,-0.2819992696138434,-0.4911365027632627,0,0.20615147566301273
1,0,4,2,6,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,0,9,1,5,-0.2819992696138434,-0.4911365027632627,0,0.8766136208319114
0,0,6,3,0,2.143882932930318,-0.4911365027632627,0,0.8942598448610047
0,0,3,0,2,4.569765135474479,-0.4911365027632627,0,0.8344702859960451
0,1,10,2,4,-0.2819992696138434,0.2387380986340305,0,1.200681333535297
0,0,1,3,4,-0.2819992696138434,-0.4911365027632627,0,0.4275691220635431
1,0,6,2,8,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
1,0,5,0,7,-0.2819992696138434,-0.4911365027632627,0,0.31712452042472117
1,0,0,0,3,-0.2819992696138434,-0.4911365027632627,0,0.23719750608083687
0,0,0,0,11,-0.2819992696138434,0.2387380986340305,0,0.2880601515723996
1,1,2,0,10,-0.2819992696138434,2.4283619028259102,0,0.46244636468632905
1,0,1,2,0,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,0,4,2,0,-0.2819992696138434,0.2387380986340305,0,0.498776825751731
0,0,3,2,12,-0.2819992696138434,-0.4911365027632627,0,0.620224367069024
1,0,9,2,8,6.9956473380186415,0.9686127000313237,0,0.32875026796565
1,1,2,2,4,-0.2819992696138434,0.9686127000313237,0,0.46244636468632905
0,0,5,1,3,-0.2819992696138434,0.2387380986340305,0,0.9565406351757958
1,0,2,0,10,-0.2819992696138434,4.61798570701779,0,0.37525325812936433
1,1,9,0,8,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
0,1,9,2,8,-0.2819992696138434,-0.4911365027632627,0,0.38643186139996016
0,0,1,0,3,-0.2819992696138434,-0.4911365027632627,0,0.8444352123766573
1,1,5,2,8,-0.2819992696138434,2.4283619028259102,0,0.17180267616311334
0,0,2,0,1,-0.2819992696138434,-1.2210111041605558,0,0.6013094603786749
1,1,6,1,2,-0.2819992696138434,-1.2210111041605558,1,0.37525325812936433
0,0,4,2,4,-0.2819992696138434,-0.4911365027632627,0,0.48182261068475796
0,0,4,2,5,-0.2819992696138434,-0.4911365027632627,0,0.32681264327861387
0,0,6,0,7,-0.2819992696138434,-0.4911365027632627,0,0.8751604023892955
0,0,3,1,6,-0.2819992696138434,-0.4911365027632627,0,0.6542711991116512
1,1,7,0,11,-0.2819992696138434,0.2387380986340305,0,0.1750320504477443
0,0,0,2,2,2.143882932930318,-0.4911365027632627,1,0.8790356514727238
0,0,4,2,1,-0.2819992696138434,0.9686127000313237,0,0.18841088689434804
1,1,9,1,7,-0.2819992696138434,-1.2210111041605558,0,-1.5720594549761808
0,1,0,1,10,-0.2819992696138434,-1.2210111041605558,0,-1.5720594549761808
1,0,0,2,5,-0.2819992696138434,0.2387380986340305,0,-0.9907720779297495
0,0,3,2,0,-0.2819992696138434,-0.4911365027632627,0,0.7689433454429219
1,0,0,1,5,-0.2819992696138434,0.9686127000313237,0,0.25899578272007806
1,1,4,1,1,-0.2819992696138434,-0.4911365027632627,0,0.8572373748334825
1,0,0,0,12,-0.2819992696138434,3.1582365042232032,1,0.17180267616311334
0,0,0,3,1,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,1,9,1,0,-0.2819992696138434,-0.4911365027632627,0,1.0461557723735728
1,0,1,2,7,-0.2819992696138434,0.2387380986340305,0,0.05312317011301476
0,1,1,2,3,-0.2819992696138434,-1.2210111041605558,0,-1.5720594549761808
0,0,7,0,5,-0.2819992696138434,-0.4911365027632627,0,0.16017692862218474
0,0,4,1,6,-0.2819992696138434,-0.4911365027632627,0,1.1745234015682076
1,0,6,0,0,-0.2819992696138434,-1.2210111041605558,0,0.46244636468632905
0,1,4,1,6,-0.2819992696138434,-0.4911365027632627,0,0.4217562482930787
1,1,2,0,8,-0.2819992696138434,0.9686127000313237,0,0.22993141386775648
1,0,0,0,11,-0.2819992696138434,-0.4911365027632627,1,-1.5720594549761808
0,1,8,0,9,-0.2819992696138434,1.6984873014286168,0,0.7213834690334344
1,1,8,1,0,-0.2819992696138434,0.9686127000313237,0,-0.060712274655459225
1,1,0,2,11,-0.2819992696138434,-0.4911365027632627,0,0.8577217810779022
1,0,9,0,2,-0.2819992696138434,-0.4911365027632627,0,0.3025923359985604
1,1,1,2,1,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
1,0,0,1,5,-0.2819992696138434,-0.4911365027632627,0,0.6392546084410707
1,0,10,4,2,-0.2819992696138434,0.2387380986340305,0,-1.5720594549761808
0,0,0,0,3,-0.2819992696138434,-1.2210111041605558,0,0.9191721608125349
0,1,8,0,5,-0.2819992696138434,-0.4911365027632627,0,1.0178987471650696
1,1,7,2,12,-0.2819992696138434,-0.4911365027632627,0,-1.5720594549761808
0,0,0,0,11,2.143882932930318,0.9686127000313237,0,-1.5720594549761808
0,0,7,0,11,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
1,0,8,2,8,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
0,0,2,2,12,-0.2819992696138434,0.9686127000313237,0,-1.5720594549761808
